animal_type,weight_kg,height_cm,age_years,number_of_friends,birth_date,birth_unix,color,can_fly,can_swim,can_run,watches_youtube,daily_food_grams,popularity_score,social_media
fish,22.243683641130428,76.78611026650249,16,2,2009-02-16,1234742400,blue,True,False,False,True,66.10777618629893,9.38910049285872,The lighting in this tank is terrible for my complexion. #FilterNeeded
dog,11.622407261196093,90.3984838209292,3,7,2022-12-27,1672099200,green,True,False,False,False,80.39751396636375,6.166794029743891,Made a new friend at the park today! BEST DAY EVER!!!
dog,11.474798950775556,92.9238117596687,3,7,2022-12-07,1670371200,green,False,False,False,False,63.16363166737775,5.970206941550251,Just rolled in something AMAZING smelling! SO HAPPY RIGHT NOW!
bird,29.27139719591682,63.93178596860476,9,7,2016-12-22,1482364800,gray,False,True,True,False,71.7066291067455,6.775567908616479,Flying scenes in movies never get the aerodynamics right. #BadPhysics
bird,18.178962728140647,75.58273493755352,9,7,2016-02-11,1455148800,gray,False,True,True,False,90.42095790740522,10.0,Found the perfect branch today. #HomeImprovement
turtle,59.9207778866264,27.77684252864216,4,1,2021-01-03,1609632000,mixed,False,False,True,True,68.00419420826437,6.264227172117522,Contemplated the meaning of life for six hours. Made significant progress.
dog,9.884697220783597,85.39549540043338,4,7,2021-01-15,1610668800,green,True,False,False,True,87.61324171530725,7.077290372881075,MY HUMAN IS HOME! I LOVE WHEN MY HUMAN IS HOME!
bird,33.147872073608525,60.14324747458546,15,9,2010-02-26,1267142400,gray,True,True,True,False,67.56108940715139,7.3742907431989,Watched that new avian documentary. The cinematography was stunning! 🎬
dog,9.444352876860297,90.70187332167652,3,7,2022-01-08,1641600000,mixed,False,False,False,False,101.05884398799284,7.297938755849791,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
fish,29.793801864801303,64.77992621342712,19,2,2006-12-26,1167091200,blue,False,True,True,True,86.0567723420818,9.243256135364186,Bubbles are overrated. I'm just saying what everyone's thinking.
cat,3.8647027145701025,94.55490540018818,4,2,2021-12-20,1639958400,green,False,True,False,False,93.72295179020527,7.808476503689002,Watched a great film last night about mice. Would watch again! 🐭🎬
dog,8.181668001970879,93.37527150061275,4,7,2021-01-13,1610496000,green,True,False,False,True,104.34569995872808,8.027000907278573,That movie about dogs on an adventure was so inspiring! 🎞️ #DoggoFilmCritic
dog,5.31506841848838,102.00419204081035,5,9,2020-01-18,1579305600,green,False,False,False,False,100.35547491492801,5.624847758391497,Someone dropped food and I GOT THERE FIRST! WINNING AT LIFE!
cat,5.225827199478652,90.19063917902812,6,6,2019-02-02,1549065600,green,True,False,False,True,96.3346612126047,7.684403383707638,My humans watched a film about cats last night. Complete propaganda.
fish,29.2920353226934,66.52108537171094,13,4,2012-12-01,1354320000,blue,False,True,False,True,76.76597810091054,8.718340152463032,Three laps around the castle. New personal record.
fish,20.62518836764344,74.29658024698495,19,2,2006-01-17,1137456000,mixed,True,False,False,True,83.50844301787734,9.653472377490383,Bubbles are overrated. I'm just saying what everyone's thinking.
cat,5.454230768555687,89.23535630590312,6,6,2019-01-17,1547683200,mixed,False,False,False,False,100.16266766784138,6.886107414031487,Sitting in the window judging passersby. My theatrical viewing experience.
dog,12.919642318402259,80.89844533985197,2,9,2023-02-09,1675900800,green,False,True,True,False,84.41838944305024,9.052250207788312,Walk? Did someone say WALK? I'm ready! Let's GOOOO!
dog,10.486289665831775,85.38422969970676,1,11,2024-12-19,1734566400,gray,False,False,True,False,89.28720446186166,9.862502928375458,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
turtle,61.99289603066862,33.47478516376451,6,3,2019-01-07,1546819200,mixed,True,False,False,True,56.368002924903074,5.313486658439129,Made it across the room today. #SpeedDemon
turtle,63.47742450087041,28.59283400827155,10,1,2015-02-12,1423699200,mixed,False,False,True,True,34.60607869159265,5.424933076274702,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
fish,17.03504002976337,75.09165648275749,18,1,2007-02-11,1171152000,blue,False,False,True,True,83.2902699437983,9.898014633973325,New filter day. Not sure if improvement or disruption to my routine.
bird,18.556558622457697,80.45502105347869,15,9,2010-01-21,1264032000,gray,True,True,True,False,96.64629566804521,9.997105296420711,Just watched an old classic film with that talking parrot. Such stereotyping! 🎬
turtle,56.895896859763106,26.87093616692368,10,1,2015-02-12,1423699200,mixed,True,False,True,True,50.549325030645264,4.650045673466817,Moved three inches to the left. That's enough productivity for today.
bird,32.58105119700475,57.771185662250986,14,11,2011-12-27,1324944000,gray,True,True,True,False,83.0552688755289,9.195334333302155,"Singing since 5am. The neighborhood loves me, I'm sure of it."
turtle,39.54139787619822,59.115281153432086,8,3,2017-12-23,1513987200,mixed,True,False,False,True,74.4588847313885,8.962314245597833,Moved three inches to the left. That's enough productivity for today.
fish,16.609810026030903,89.98535376592771,14,6,2011-01-15,1295049600,blue,False,False,False,True,94.78913049294813,6.860278190841702,Humans tapping on the glass again. Very original.
turtle,43.188567879533764,38.7058950594467,5,1,2020-12-07,1607299200,mixed,False,False,False,True,66.7918912828231,4.909542557206922,Made it across the room today. #SpeedDemon
cat,5.294916599157324,93.79992232369123,6,6,2019-12-22,1576972800,gray,False,True,False,False,101.97481869151137,6.875994277915428,Spent all day judging everyone. It was exhausting being this superior.
fish,24.986925235719614,72.05384824639042,11,1,2014-12-13,1418428800,blue,True,False,False,True,89.91528061267856,10.0,Humans tapping on the glass again. Very original.
dog,13.160119417301711,82.8351183069424,4,7,2021-01-14,1610582400,green,True,False,False,True,84.12321860138448,8.202953427542825,Got to lick a plate clean after dinner! SO AMAZING! BLESSED!
cat,6.581646242508812,92.80508452047754,6,6,2019-12-21,1576886400,red,False,True,False,False,84.77713593772252,7.19694097285149,Just knocked over a vase. No regrets. #CatLife
bird,27.663300366874665,64.77599588874266,11,5,2014-02-25,1393286400,gray,False,True,True,False,79.57679478102744,9.60662076381562,"Singing since 5am. The neighborhood loves me, I'm sure of it."
dog,16.660337455206967,83.14459702126084,4,7,2021-12-23,1640217600,green,True,False,False,False,95.82660832084929,7.109906658354514,My human came home today! Best. Day. Ever! Same as yesterday! #Loyalty
bird,30.265763726585845,61.97237784433708,13,9,2012-12-11,1355184000,gray,True,True,True,False,78.00837680595833,10.0,Movie night under the stars! That flying sequence was technically inaccurate. 🎞️
dog,8.833571977249301,92.19619566799594,3,7,2022-12-17,1671235200,green,False,False,False,False,100.64962072786327,7.110129859627826,"SQUIRREL! Oh wait, false alarm. #AlwaysOnGuard"
turtle,36.339335001634595,61.31983239021078,9,1,2016-01-15,1452816000,mixed,True,False,True,True,87.6544099843593,7.727731264252163,Moved three inches to the left. That's enough productivity for today.
cat,4.304920545695231,99.05850471398372,3,2,2022-01-08,1641600000,red,True,True,False,False,91.61947222097233,6.550871061895639,Sitting in the window judging passersby. My theatrical viewing experience.
bird,33.510187266040404,58.86781456479677,11,5,2014-02-02,1391299200,gray,True,True,True,False,76.70579436682452,8.615299330180209,Performed my song on a stage of branches this morning. The audience went wild! 🎭
cat,1.8275214976516714,86.52249713956682,4,2,2021-12-15,1639526400,red,True,True,True,False,111.33937073781533,8.524135911817242,Humans think these 'cat movies' represent us accurately. How disappointing.
dog,7.137666221191301,93.88415093241858,5,9,2020-12-15,1607990400,green,True,False,False,False,87.46161031192293,7.077398615411294,That movie about dogs on an adventure was so inspiring! 🎞️ #DoggoFilmCritic
bird,26.26127018922348,61.25812883080624,12,7,2013-12-13,1386892800,gray,True,True,True,True,77.82995926128937,9.235503863619943,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
fish,16.123050699008576,82.96405048523452,13,4,2012-12-05,1354665600,blue,True,True,False,True,88.11324162957504,8.809897550327493,The other fish don't appreciate my scales in this lighting.
fish,15.710640001054074,83.06069891716282,15,4,2010-02-15,1266192000,blue,False,False,False,True,71.29238706519068,8.004246169946772,The other fish don't appreciate my scales in this lighting.
dog,13.373842333690042,82.91495929781291,5,9,2020-02-03,1580688000,green,False,True,False,False,103.0022905583234,7.8295915882156635,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
fish,11.746602406213203,86.2381873504205,19,2,2006-12-21,1166659200,green,True,False,True,True,100.51770953084535,8.77112034864375,My memory isn't actually that bad. I just pretend so the humans don't suspect anything.
cat,5.350739753694645,100.85308733028334,8,6,2017-12-27,1514332800,blue,False,True,False,False,85.49281547220222,5.61781929307841,Just knocked over a vase. No regrets. #CatLife
fish,22.595392798806945,79.36266760253099,14,6,2011-02-16,1297814400,blue,False,False,False,True,77.71813733149196,8.949722187855958,The other fish don't appreciate my scales in this lighting.
dog,8.547733924402031,87.98570557662897,1,11,2024-12-26,1735171200,blue,True,False,True,False,95.03020064184565,6.92458634420276,Made a new friend at the park today! BEST DAY EVER!!!
bird,28.18440744365579,56.73050283098051,12,7,2013-12-10,1386633600,gray,True,True,True,False,87.01621529906843,9.04486263837998,Flying scenes in movies never get the aerodynamics right. #BadPhysics
dog,9.87835912072953,96.00069557871396,4,7,2021-12-24,1640304000,green,False,False,False,True,92.62697793798432,8.721110273006738,Someone dropped food and I GOT THERE FIRST! WINNING AT LIFE!
fish,23.171531331651664,64.30414360066365,20,4,2005-01-10,1105315200,blue,False,False,False,True,88.36606313756381,8.246466022420126,"Same bowl, different day. #AquariumLife"
dog,14.59207350076712,82.94553677003661,2,9,2023-12-16,1702684800,green,False,False,True,False,90.21993471434824,9.9794036281556,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
cat,2.431007442895755,96.71579107431673,3,2,2022-01-17,1642377600,red,True,True,True,False,99.16086908631632,9.149256760163222,Watched a great film last night about mice. Would watch again! 🐭🎬
turtle,40.8374039557973,53.17187289675101,6,3,2019-12-08,1575763200,mixed,True,False,False,True,79.47486667112598,6.5430403694691925,Made it across the room today. #SpeedDemon
turtle,41.34091231222422,56.88743931874252,5,1,2020-12-18,1608249600,blue,True,False,False,False,83.06226370046207,9.384798847748336,Moved three inches to the left. That's enough productivity for today.
bird,29.899467325596753,64.42366133082021,15,9,2010-01-04,1262563200,gray,True,True,True,False,71.62392942639713,9.248426928364413,Watched that new avian documentary. The cinematography was stunning! 🎬
cat,4.200438869482508,92.43583394793997,7,8,2018-01-22,1516579200,gray,True,True,False,False,83.17019555710785,5.443107211267305,Spent all day judging everyone. It was exhausting being this superior.
fish,23.332122358429185,73.42466872278455,13,4,2012-01-24,1327363200,blue,True,False,False,True,94.24967993458073,10.0,Watched the humans watching that ocean movie. So many inaccuracies.
dog,8.030524681454187,83.54826503467598,4,7,2021-01-22,1611273600,green,True,False,False,False,58.48032162846629,6.832973237013118,Made a new friend at the park today! BEST DAY EVER!!!
bird,22.893997873763787,69.1069779101937,10,5,2015-02-03,1422921600,gray,False,True,True,False,83.4020528851877,9.614939838701781,Just watched an old classic film with that talking parrot. Such stereotyping! 🎬
cat,3.4737250166737184,94.77362097461184,5,4,2020-01-20,1579478400,red,True,True,False,False,104.94856883735082,7.648102635490327,My humans watched a film about cats last night. Complete propaganda.
fish,20.578444079566207,78.02126471819759,18,1,2007-02-02,1170374400,mixed,False,False,False,True,97.44472323085836,10.0,The lighting in this tank is terrible for my complexion. #FilterNeeded
cat,6.927846230975689,98.618470792596,5,4,2020-12-25,1608854400,red,False,True,False,False,73.33764689384145,6.426166976946262,Sitting in the window judging passersby. My theatrical viewing experience.
fish,19.777824027014855,81.67300067581432,11,1,2014-12-25,1419465600,blue,False,False,True,True,79.22398823041189,9.381759334316442,The lighting in this tank is terrible for my complexion. #FilterNeeded
fish,17.20919212602812,83.95214679843873,20,4,2005-02-23,1109116800,blue,True,False,False,True,77.38293789477308,7.4967185078614875,Watched the humans watching that ocean movie. So many inaccuracies.
bird,21.751703469150115,79.35846590235735,13,9,2012-12-26,1356480000,gray,False,False,True,False,68.95022411753764,8.110353076934313,Performed my song on a stage of branches this morning. The audience went wild! 🎭
cat,7.9232676384091825,93.43774559200907,2,4,2023-12-05,1701734400,red,True,True,False,False,89.7128514303848,7.680389684884789,Watched a great film last night about mice. Would watch again! 🐭🎬
dog,4.71710521995485,94.72707252966171,4,7,2021-02-11,1613001600,green,True,False,False,False,85.94837161963636,6.600478234624637,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
dog,9.441780458128875,83.66939002266888,1,11,2024-12-15,1734220800,green,True,False,True,False,89.76887145100007,8.449048962837669,Made a new friend at the park today! BEST DAY EVER!!!
fish,23.69862438167899,71.72068138348126,17,1,2008-01-19,1200700800,green,True,False,True,True,77.43853762699663,10.0,My memory isn't actually that bad. I just pretend so the humans don't suspect anything.
